Anio,Semana,Mes,Fecha,Grupo,Lote,Bin,Bruto,Tara,Neto,DescarteKg,Motivo,Calidad
2026,30,julio,2026-07-22,1026,72,canastas,589,92,497,410.0,,PE2
2026,30,julio,2026-07-22,1026,72,canastas,663,99,564,520.0,,PE2
2026,30,julio,2026-07-22,1026,1,canastas,594,91,503,490.0,,PE2
2026,30,julio,2026-07-22,1026,1,8,1877,396,1481,1020.0,,PE1
2026,30,julio,2026-07-23,926,3,canastas,569,92,477,1.0,,PEGUA
2026,30,julio,2026-07-23,1426,73,canastas,611,90,521,4.0,,AD1
2026,30,julio,2026-07-23,1026,72,canastas,586,91,495,495.0,,PEGUA
2026,30,julio,2026-07-23,926,3,canastas,541,91,450,96.0,,PEGUA
2026,30,julio,2026-07-23,926,3,canastas,526,75,451,451.0,,PEGUA
2026,30,julio,2026-07-23,926,3,canastas,508,90,418,418.0,,PEBAB
2026,30,julio,2026-07-23,926,3,canastas,557,81,476,374.0,,PEBAB
2026,30,julio,2026-07-23,926,3,canastas,649,91,558,558.0,,PE1
2026,30,julio,2026-07-23,926,3,canastas,592,91,501,501.0,,PE2
2026,30,julio,2026-07-23,926,3,canastas,652,91,561,561.0,,PE1
2026,30,julio,2026-07-23,926,3,canastas,651,91,560,560.0,,PE1
2026,30,julio,2026-07-23,1026,72,canastas,756,102,654,654.0,,PE1
2026,30,julio,2026-07-23,1026,72,canastas,625,91,534,534.0,,PE1
2026,30,julio,2026-07-23,926,3,canastas,599,91,508,508.0,,PE1
2026,30,julio,2026-07-23,1026,72,canastas,597,91,506,506.0,,PE2
2026,30,julio,2026-07-23,926,3,canastas,637,91,546,546.0,,PE1
2026,30,julio,2026-07-23,926,3,canastas,624,91,533,533.0,,PE1
2026,30,julio,2026-07-23,926,3,canastas,608,90,518,518.0,,PE1
2026,30,julio,2026-07-23,926,3,canastas,608,90,518,518.0,,PE1
2026,30,julio,2026-07-23,926,3,canastas,600,91,509,509.0,,PE2
2026,30,julio,2026-07-23,1026,72,canastas,633,91,542,542.0,,PE1
2026,30,julio,2026-07-23,926,3,canastas,581,91,490,490.0,,PEGUA
2026,30,julio,2026-07-23,926,3,canastas,539,90,449,449.0,,PEGUA
2026,30,julio,2026-07-23,926,3,canastas,588,91,497,446.0,,PEGUA
2026,30,julio,2026-07-23,926,3,canastas,580,91,489,393.0,,PEGUA
2026,30,julio,2026-07-23,926,3,canastas,504,86,418,418.0,,PEBAB
2026,30,julio,2026-07-23,926,3,canastas,497,91,406,395.0,,PEBAB
2026,30,julio,2026-07-23,926,3,canastas,562,91,471,471.0,,PEGUA
2026,30,julio,2026-07-23,926,3,canastas,500,91,409,409.0,,PEBAB
2026,30,julio,2026-07-23,926,3,canastas,499,91,408,408.0,,PEBAB
2026,30,julio,2026-07-23,1126,64,canastas,347,64,283,162.0,,ADGUA
2026,30,julio,2026-07-23,1626,73,canastas,367,71,296,296.0,,ADBABY
2026,30,julio,2026-07-23,926,3,canastas,492,90,402,181.0,,PEBAB
2026,30,julio,2026-07-23,1026,72,136,1339,358,981,981.0,,PE1
2026,30,julio,2026-07-23,1426,73,7,1687,494,1193,1193.0,,AD-PJUG
2026,30,julio,2026-07-23,1026,1,canastas,607,90,517,8.0,,PE1
2026,30,julio,2026-07-23,1526,73,canastas,278,60,218,3.0,,AD2
2026,30,julio,2026-07-23,1426,73,canastas,502,80,422,1.0,,AD2
2026,30,julio,2026-07-23,1026,72,canastas,494,82,412,5.0,,PE3
2026,30,julio,2026-07-23,1026,1,canastas,577,91,486,3.0,,PE3
2026,30,julio,2026-07-23,1426,73,canastas,141,16,125,125.0,,AD-PJUG
2026,30,julio,2026-07-23,1526,73,canastas,597,90,507,1.0,,AD2
2026,30,julio,2026-07-23,1126,65,canastas,643,91,552,4.0,,AD1
2026,30,julio,2026-07-23,1226,72,canastas,609,91,518,4.0,,AD1
2026,30,julio,2026-07-23,1626,49,115,1512,439,1073,1073.0,,AD-PJUG
2026,30,julio,2026-07-23,1626,49,147,1678,304,1374,1374.0,,AD-PJUG
2026,30,julio,2026-07-23,1626,49,53,1708,399,1309,1309.0,,AD-PJUG
2026,30,julio,2026-07-23,1026,1,canastas,629,91,538,214.0,,PE1
2026,30,julio,2026-07-23,1426,49,80,1872,401,1471,1471.0,,AD-PJUG
2026,30,julio,2026-07-23,1626,73,15,1812,416,1396,1396.0,,AD-PJUG
2026,30,julio,2026-07-23,1626,73,73,1730,391,1339,1339.0,,AD-PJUG
2026,30,julio,2026-07-23,1526,73,97,1651,359,1292,1292.0,,AD-PJUG
2026,30,julio,2026-07-23,926,3,canastas,490,91,399,399.0,,PEBAB
2026,30,julio,2026-07-23,926,3,canastas,495,89,406,406.0,,PEBAB
2026,30,julio,2026-07-23,1126,72,canastas,94,12,82,82.0,,ADBABY
2026,30,julio,2026-07-23,1026,1,canastas,558,91,467,467.0,,ADGUA
2026,30,julio,2026-07-23,1026,72,canastas,575,90,485,60.0,,PEGUA
2026,30,julio,2026-07-23,926,3,canastas,568,92,476,120.0,,PEGUA
2026,30,julio,2026-07-23,1126,64,canastas,597,97,500,500.0,,ADBABY
2026,30,julio,2026-07-23,926,3,canastas,243,52,191,21.0,,PE1
2026,30,julio,2026-07-23,1626,50,canastas,622,97,525,525.0,,AD-PJUG
2026,30,julio,2026-07-23,1026,1,canastas,577,90,487,1.0,,PE3
2026,30,julio,2026-07-22,1426,73,canastas,491,81,410,410.0,,AD-PJUG
2026,30,julio,2026-07-23,1126,65,16,2005,394,1611,930.0,,AD-PJUG
2026,30,julio,2026-07-23,1226,72,85,1779,401,1378,158.0,,AD-PJUG
2026,30,julio,2026-07-23,1826,45,46,1745,390,1355,1340.0,,AD-PJUG
2026,30,julio,2026-07-23,1526,73,21,1797,390,1407,1330.0,,AD-PJUG
2026,30,julio,2026-07-23,1526,73,24,1933,396,1537,1477.0,,AD-PJUG
2026,30,julio,2026-07-23,1426,73,93,1200,397,803,363.0,,AD-PJUG
2026,30,julio,2026-07-23,1426,73,36,1642,404,1238,1234.0,,AD-PJUG
2026,30,julio,2026-07-23,1426,73,20,1749,414,1335,1335.0,,AD-PJUG
2026,30,julio,2026-07-24,1026,1,canastas,19,1,18,18.0,,AL-PEGUA
2026,30,julio,2026-07-24,1026,72,56,1791,403,1388,75.0,,PEGUA
2026,30,julio,2026-07-24,1026,72,44,1766,415,1351,7.0,,PEGUA
2026,30,julio,2026-07-24,1426,73,canastas,584,91,493,10.0,,AD1
2026,30,julio,2026-07-24,1126,65,canastas,559,83,476,6.0,,AD1
2026,30,julio,2026-07-24,1026,64,canastas,471,77,394,3.0,,PE2
2026,30,julio,2026-07-24,1026,64,canastas,667,98,569,3.0,,PE2
2026,30,julio,2026-07-24,1526,73,canastas,594,92,502,4.0,,AD2
2026,30,julio,2026-07-24,1026,64,canastas,613,94,519,4.0,,PE3
2026,30,julio,2026-07-24,1026,64,canastas,385,71,314,1.0,,PE3
2026,30,julio,2026-07-24,1026,64,canastas,271,62,209,209.0,,PE3
2026,30,julio,2026-07-24,1026,72,63,1184,415,769,19.0,,PEGUA
2026,30,julio,2026-07-24,1026,1,canastas,576,90,486,160.0,,PIND
2026,30,julio,2026-07-24,1526,73,145,1727,361,1366,666.0,,AD-PJUG
2026,30,julio,2026-07-24,1526,73,65,1824,402,1422,305.0,,AD-PJUG
2026,30,julio,2026-07-24,1526,73,2,1694,392,1302,874.0,,AD-PJUG
2026,30,julio,2026-07-24,1526,73,74,1510,397,1113,726.0,,AD-PJUG
2026,30,julio,2026-07-24,2126,46,canastas,528,92,436,20.0,,AD-PJUG
2026,30,julio,2026-07-24,926,3,canastas,508,91,417,45.0,,PEBAB
2026,30,julio,2026-07-24,926,3,canastas,493,91,402,402.0,,PEBAB
2026,30,julio,2026-07-25,1126,72,canastas,556,91,465,387.0,,PE3
2026,30,julio,2026-07-25,1126,72,canastas,633,91,542,6.0,,PE1
2026,30,julio,2026-07-25,1126,72,canastas,629,90,539,392.0,,PE1
2026,30,julio,2026-07-25,1026,1,canastas,544,91,453,453.0,,PEGUA
2026,30,julio,2026-07-25,1126,72,canastas,632,90,542,12.0,,PE1
2026,30,julio,2026-07-25,1126,72,canastas,608,95,513,6.0,,PE2
2026,30,julio,2026-07-25,1026,64,30,1682,394,1288,40.0,,PEGUA
2026,30,julio,2026-07-25,1026,1,canastas,515,86,429,55.0,,PEBAB
2026,30,julio,2026-07-25,1126,72,canastas,502,101,401,419.0,,PE2
2026,30,julio,2026-07-25,1126,72,canastas,595,91,504,391.0,,PE2
2026,30,julio,2026-07-25,1026,64,canastas,522,91,431,46.0,,PEBAB
2026,30,julio,2026-07-25,1226,72,canastas,608,91,517,15.0,,PE3
2026,30,julio,2026-07-25,1226,72,13,1967,394,1573,1563.0,,AD-PJUG
2026,30,julio,2026-07-25,1126,72,62,1934,419,1515,1409.0,,AD-PJUG
2026,30,julio,2026-07-25,1126,72,4,1783,392,1391,1391.0,,AD-PJUG
2026,30,julio,2026-07-25,1126,72,35,1798,407,1391,1195.0,,AD-PJUG
2026,30,julio,2026-07-25,1126,72,113,1536,355,1181,1098.0,,AD-PJUG
2026,30,julio,2026-07-25,1126,72,7,1365,394,971,777.0,,AD-PJUG
2026,30,julio,2026-07-25,1426,73,114,1438,360,1078,795.0,,AD-PJUG
2026,30,julio,2026-07-25,1126,72,50,1859,417,1442,1396.0,,AD-PJUG
2026,30,julio,2026-07-25,1126,72,102,1374,360,1014,625.0,,AD-PJUG
2026,30,julio,2026-07-25,1126,72,canastas,588,94,494,494.0,,AD-PJUG
2026,30,julio,2026-07-25,2226,46,canastas,556,92,464,464.0,,AD-PJUG
2026,30,julio,2026-07-25,1026,64,canastas,568,90,478,478.0,,PEGUA
2026,30,julio,2026-07-25,1526,73,canastas,592,91,501,41.0,,AD3
2026,30,julio,2026-07-26,1026,1,canastas,512,90,422,422.0,,PEBAB
2026,30,julio,2026-07-26,1026,1,canastas,97,10,87,67.0,,PE2
2026,30,julio,2026-07-26,1026,1,canastas,290,61,229,222.0,,PE1
2026,30,julio,2026-07-26,1026,1,canastas,90,10,80,69.0,,PE3
2026,30,julio,2026-07-26,1026,1,canastas,410,72,338,338.0,,PE1
2026,31,julio,2026-07-27,1126,72,canastas,642,90,552,13.0,,PE1
2026,31,julio,2026-07-27,1026,1,canastas,539,91,448,2.0,,PEGUA
2026,31,julio,2026-07-27,1026,1,canastas,587,90,497,7.0,,PE2
2026,31,julio,2026-07-27,1026,1,canastas,590,91,499,3.0,,PE2
2026,31,julio,2026-07-27,1126,72,canastas,533,90,443,3.0,,PE3
2026,31,julio,2026-07-27,1126,72,canastas,408,75,333,220.0,,PE3
2026,31,julio,2026-07-27,1126,72,canastas,527,80,447,294.0,,PE2
2026,31,julio,2026-07-27,1126,72,canastas,574,91,483,477.0,,PE1
2026,31,julio,2026-07-27,1126,72,canastas,536,90,446,320.0,,PE1
2026,31,julio,2026-07-27,1126,72,canastas,508,102,406,1.0,,PE2
2026,31,julio,2026-07-27,1126,72,canastas,519,91,428,4.0,,PE3
2026,31,julio,2026-07-27,1026,64,canastas,478,90,388,14.0,,PEBAB
2026,31,julio,2026-07-27,1126,72,canastas,507,91,416,386.0,,PEBAB
2026,31,julio,2026-07-27,1126,72,canastas,455,91,364,377.0,,PEBAB
2026,31,julio,2026-07-27,1126,72,canastas,548,90,458,5.0,,PEGUA
2026,31,julio,2026-07-27,1026,1,canastas,523,91,432,412.0,,PEBAB
2026,31,julio,2026-07-27,926,3,canastas,509,90,419,419.0,,PEBAB
2026,31,julio,2026-07-27,926,3,canastas,514,90,424,424.0,,PEBAB
2026,31,julio,2026-07-27,1026,72,45,1326,391,935,935.0,,PEBAB
2026,31,julio,2026-07-27,1026,72,99,1529,358,1171,1171.0,,PEBAB
2026,31,julio,2026-07-27,1026,72,110,1481,360,1121,1121.0,,PEBAB
2026,31,julio,2026-07-27,1126,72,canastas,637,91,546,12.0,,PE1
2026,31,julio,2026-07-27,1526,73,canastas,516,76,440,82.0,,AD-PJUG
2026,31,julio,2026-07-27,1226,72,30,1768,394,1374,871.0,,AD-PJUG
2026,31,julio,2026-07-27,1226,72,95,1771,391,1380,910.0,,AD-PJUG
2026,31,julio,2026-07-27,1526,73,112,1526,358,1168,128.0,,AD-PJUG
2026,31,julio,2026-07-27,1626,73,138,1533,397,1136,407.0,,AD-PJUG
2026,31,julio,2026-07-27,1526,73,8,1604,397,1207,1187.0,,AD-PJUG
2026,31,julio,2026-07-28,1126,72,canastas,503,100,403,19.0,,PE2
2026,31,julio,2026-07-28,1126,72,canastas,619,91,528,17.0,,PE1
2026,31,julio,2026-07-28,1126,1,canastas,601,91,510,8.0,,PE2
2026,31,julio,2026-07-28,1126,72,canastas,593,91,502,8.0,,PE2
2026,31,julio,2026-07-28,1026,1,canastas,529,83,446,1.0,,PE2
2026,31,julio,2026-07-28,1026,1,canastas,529,80,449,8.0,,PEGUA
2026,31,julio,2026-07-28,1126,72,canastas,556,90,466,15.0,,PEGUA
2026,31,julio,2026-07-28,1126,72,canastas,647,90,557,465.0,,PJUG
2026,31,julio,2026-07-28,1126,72,canastas,570,90,480,7.0,,PE3
2026,31,julio,2026-07-28,1426,73,canastas,297,63,234,234.0,,ADBABY
2026,31,julio,2026-07-28,1026,1,canastas,552,90,462,410.0,,PEGUA
2026,31,julio,2026-07-28,1026,72,canastas,474,90,384,384.0,,PEBAB
2026,31,julio,2026-07-28,1126,72,canastas,272,61,211,211.0,,PE2
2026,31,julio,2026-07-28,1026,64,canastas,524,91,433,433.0,,PEBAB
2026,31,julio,2026-07-28,926,3,canastas,514,90,424,424.0,,PEBAB
2026,31,julio,2026-07-28,926,3,canastas,520,90,430,430.0,,PEBAB
2026,31,julio,2026-07-28,926,3,canastas,512,91,421,421.0,,PEBAB
2026,31,julio,2026-07-28,926,3,canastas,501,90,411,411.0,,PEBAB
2026,31,julio,2026-07-28,1126,72,canastas,551,90,461,440.0,,PEGUA
2026,31,julio,2026-07-28,1126,72,canastas,632,92,540,27.0,,PE1
2026,31,julio,2026-07-28,1126,72,canastas,513,91,422,204.0,,PIND
2026,31,julio,2026-07-28,1026,1,canastas,553,91,462,189.0,,PEGUA
2026,31,julio,2026-07-28,1226,72,canastas,565,91,474,2.0,,ADGUA
2026,31,julio,2026-07-28,1126,72,canastas,554,90,464,428.0,,PEGUA
2026,31,julio,2026-07-28,1126,72,canastas,543,91,452,80.0,,PEGUA
2026,31,julio,2026-07-28,1126,1,canastas,565,90,475,6.0,,PE3
2026,31,julio,2026-07-28,1126,72,canastas,508,90,418,1.0,,PEBAB
2026,31,julio,2026-07-28,1226,72,canastas,248,55,193,30.0,,ADGUA
2026,31,julio,2026-07-28,1126,1,canastas,558,90,468,5.0,,PEGUA
2026,31,julio,2026-07-28,1126,72,canastas,572,90,482,21.0,,PEGUA
2026,31,julio,2026-07-28,1126,72,canastas,502,90,412,331.0,,PEBAB
2026,31,julio,2026-07-28,1126,1,canastas,482,91,391,4.0,,PEBAB
2026,31,julio,2026-07-28,1026,72,canastas,525,91,434,434.0,,PEBAB
2026,31,julio,2026-07-28,926,3,canastas,529,90,439,439.0,,PEBAB
2026,31,julio,2026-07-28,1026,1,canastas,505,91,414,414.0,,PEBAB
2026,31,julio,2026-07-28,1026,72,canastas,670,110,560,560.0,,PEBAB
2026,31,julio,2026-07-28,1026,1,canastas,504,92,412,412.0,,PEBAB
2026,31,julio,2026-07-28,1026,1,canastas,500,91,409,409.0,,PEBAB
2026,31,julio,2026-07-28,1026,1,canastas,510,90,420,420.0,,PEBAB
2026,31,julio,2026-07-28,1026,1,canastas,531,91,440,440.0,,PEBAB
2026,31,julio,2026-07-28,1026,1,canastas,515,86,429,55.0,,PEBAB
2026,31,julio,2026-07-28,1026,1,canastas,513,91,422,422.0,,PEBAB
2026,31,julio,2026-07-28,1026,1,canastas,527,91,436,437.0,,PEBAB
2026,31,julio,2026-07-28,1026,1,canastas,497,91,406,101.0,,PEBAB
2026,31,julio,2026-07-28,1026,1,canastas,505,75,430,430.0,,PEBAB
2026,31,julio,2026-07-28,1026,1,canastas,483,91,392,392.0,,PEBAB
2026,31,julio,2026-07-28,1026,64,canastas,512,91,421,421.0,,PEBAB
2026,31,julio,2026-07-28,1026,64,canastas,507,91,416,416.0,,PEBAB
2026,31,julio,2026-07-28,1026,64,canastas,498,90,408,408.0,,PEBAB
2026,31,julio,2026-07-28,1026,64,canastas,506,91,415,415.0,,PEBAB
2026,31,julio,2026-07-28,1026,64,27,1703,395,1308,457.0,,PEGUA
2026,31,julio,2026-07-29,1126,72,canastas,570,91,479,5.0,,PE2
2026,31,julio,2026-07-29,1126,72,canastas,581,90,491,3.0,,PE3
2026,31,julio,2026-07-29,1126,72,canastas,620,90,530,7.0,,PE2
2026,31,julio,2026-07-29,1126,72,canastas,321,60,261,10.0,,PE1
2026,31,julio,2026-07-29,1126,72,canastas,178,47,131,4.0,,PE1
2026,31,julio,2026-07-29,1126,72,canastas,651,97,554,4.0,,PE2
2026,31,julio,2026-07-29,1126,1,canastas,584,91,493,493.0,,PE3
2026,31,julio,2026-07-29,1126,72,canastas,553,90,463,3.0,,PEGUA
2026,31,julio,2026-07-29,1126,76,canastas,588,90,498,3.0,,PE2
2026,31,julio,2026-07-29,1126,1,canastas,550,92,458,2.0,,PE3
2026,31,julio,2026-07-29,1126,72,canastas,429,76,353,72.0,,PE3
2026,31,julio,2026-07-29,1126,72,canastas,360,67,293,156.0,,PE2
2026,31,julio,2026-07-29,1126,1,canastas,539,91,448,31.0,,PIND
2026,31,julio,2026-07-29,1126,72,canastas,541,90,451,6.0,,PE3
2026,31,julio,2026-07-29,1126,1,canastas,544,91,453,6.0,,PEGUA
2026,31,julio,2026-07-29,1126,72,canastas,499,91,408,104.0,,PEBAB
2026,31,julio,2026-07-29,2326,72,canastas,645,90,555,4.0,,AD1
2026,31,julio,2026-07-29,1126,76,canastas,629,90,539,12.0,,PE1
2026,31,julio,2026-07-30,1126,72,canastas,643,93,550,550.0,,PE1
2026,31,julio,2026-07-29,1126,72,canastas,483,91,392,392.0,,PEBAB
2026,31,julio,2026-07-29,1026,1,canastas,477,91,386,386.0,,PEBAB
2026,31,julio,2026-07-29,1026,1,canastas,531,91,440,440.0,,PEBAB
2026,31,julio,2026-07-29,1026,1,canastas,477,90,387,387.0,,PEBAB
2026,31,julio,2026-07-29,1026,1,canastas,509,90,419,419.0,,PEBAB
2026,31,julio,2026-07-29,1226,72,canastas,482,90,392,392.0,,ADBABY
2026,31,julio,2026-07-29,1126,72,canastas,520,92,428,428.0,,ADBABY
2026,31,julio,2026-07-29,1126,72,canastas,481,90,391,391.0,,PEBAB
2026,31,julio,2026-07-29,1026,1,canastas,571,99,472,377.0,,PEBAB
2026,31,julio,2026-07-30,1126,65,canastas,409,75,334,334.0,,PE3
2026,31,julio,2026-07-30,1126,72,canastas,290,59,231,6.0,,PE3
2026,31,julio,2026-07-30,1126,65,canastas,556,88,468,28.0,,PE3
2026,31,julio,2026-07-30,1126,65,canastas,421,70,351,1.0,,PE2
2026,31,julio,2026-07-30,1126,65,canastas,554,91,463,3.0,,PEGUA
2026,31,julio,2026-07-30,1126,1,canastas,621,91,530,530.0,,PE1
2026,31,julio,2026-07-30,1126,65,canastas,554,92,462,8.0,,PEGUA
2026,31,julio,2026-07-30,1126,1,canastas,568,90,478,11.0,,PE3
2026,31,julio,2026-07-30,1126,1,canastas,501,90,411,117.0,,PIND
2026,31,julio,2026-07-30,1126,65,canastas,153,46,107,16.0,,PIND
2026,31,julio,2026-07-30,1726,48,64,1088,393,695,678.0,,AD-PJUG
2026,31,julio,2026-07-30,1526,73,93,1478,397,1081,925.0,,AD-PJUG
2026,31,julio,2026-07-30,2226,33,23,1410,393,1017,739.0,,AD-PJUG
2026,31,julio,2026-07-30,2226,33,94,1481,358,1123,1088.0,,AD-PJUG
2026,31,julio,2026-07-30,1426,73,63,1843,415,1428,1243.0,,AD-PJUG
2026,31,julio,2026-07-30,1426,73,70,1797,396,1401,887.0,,AD-PJUG
2026,31,julio,2026-07-30,1526,73,120,1065,358,707,346.0,,AD-PJUG
2026,31,julio,2026-07-30,1526,67,142,1398,395,1003,827.0,,AD-PJUG
2026,31,julio,2026-07-30,2826,32,17,1380,395,985,662.0,,AD-PJUG
2026,31,julio,2026-07-30,1226,3,107,1566,357,1209,817.0,,AD-PJUG
2026,31,julio,2026-07-30,1226,3,64,1692,393,1299,1230.0,,AD-PJUG
2026,31,julio,2026-07-30,1226,3,82,1558,397,1161,1025.0,,AD-PJUG
2026,31,julio,2026-07-30,1126,1,canastas,565,91,474,462.0,,PJUG
2026,31,julio,2026-07-30,1126,65,canastas,384,66,318,318.0,,PE1
2026,31,julio,2026-07-30,1126,65,canastas,595,90,505,499.0,,PE1
2026,31,julio,2026-07-30,2326,52,canastas,375,68,307,60.0,,AD-PJUG
2026,31,julio,2026-07-30,1126,65,canastas,522,84,438,60.0,,PJUG
2026,31,julio,2026-07-30,1126,1,canastas,488,91,397,40.0,,PEBAB
2026,31,julio,2026-07-30,1126,72,canastas,533,92,441,441.0,,PEBAB
2026,31,julio,2026-07-30,1026,1,canastas,528,96,432,432.0,,PEBAB
2026,31,julio,2026-07-30,1126,72,canastas,489,91,398,398.0,,PEBAB
2026,31,julio,2026-07-30,1026,1,canastas,453,77,376,376.0,,PEBAB
2026,31,julio,2026-07-30,1026,1,canastas,477,91,386,386.0,,PEBAB
2026,31,julio,2026-07-30,1026,1,canastas,482,91,391,32.0,,PEBAB
2026,31,julio,2026-07-30,1026,1,canastas,461,72,389,389.0,,PEBAB
2026,31,julio,2026-07-30,1726,48,canastas,41,6,35,35.0,,ADBABY
2026,31,julio,2026-07-31,1126,65,canastas,547,90,457,2.0,,PEGUA
2026,31,julio,2026-07-31,1126,1,canastas,521,91,430,107.0,,PEGUA
2026,31,julio,2026-07-31,1226,72,canastas,20,2,18,18.0,,PE1
2026,31,julio,2026-07-31,1226,72,canastas,13,2,11,11.0,,PE2
2026,31,julio,2026-07-31,1226,73,canastas,6,2,4,4.0,,PE3
2026,31,julio,2026-07-31,1226,73,canastas,3,2,1,1.0,,PE1
2026,31,julio,2026-07-31,1226,76,canastas,32,2,30,30.0,,PE1
2026,31,julio,2026-07-31,1226,76,canastas,4,2,2,2.0,,PE2
2026,31,julio,2026-07-31,1226,76,canastas,7,2,5,5.0,,PE3
2026,31,julio,2026-07-31,1226,76,canastas,3,2,1,1.0,,PE1
2026,31,julio,2026-07-31,1226,3,canastas,629,92,537,12.0,,PE1
2026,31,agosto,2026-08-01,1226,3,canastas,378,70,308,12.0,,ADGUA
2026,31,agosto,2026-08-01,1226,3,canastas,576,90,486,2.0,,AD2
2026,31,agosto,2026-08-01,1226,72,canastas,616,91,525,9.0,,PE1
2026,31,agosto,2026-08-01,1226,72,canastas,38,4,34,34.0,,AL-PE2
2026,31,agosto,2026-08-01,1226,72,canastas,146,16,130,130.0,,PE1
2026,31,agosto,2026-08-01,1126,65,canastas,523,91,432,10.0,,PEBAB
2026,31,agosto,2026-08-01,1126,1,canastas,536,90,446,321.0,,PEBAB
2026,31,agosto,2026-08-01,1126,1,canastas,508,91,417,8.0,,PEBAB
2026,31,agosto,2026-08-01,1126,65,canastas,504,92,412,412.0,,PEBAB
2026,31,agosto,2026-08-01,1226,3,canastas,114,14,100,12.0,,ADBABY
2026,31,agosto,2026-08-01,1226,3,106,1117,430,687,545.0,,AD-PJUG
2026,31,agosto,2026-08-01,1126,1,canastas,548,91,457,89.0,,PEGUA
2026,32,agosto,2026-08-03,1226,73,canastas,572,90,482,3.0,,PE3
2026,32,agosto,2026-08-03,1626,73,canastas,672,90,582,6.0,,AD1
2026,32,agosto,2026-08-03,1226,73,canastas,667,91,576,7.0,,PE1
2026,32,agosto,2026-08-03,1226,72,canastas,592,72,520,7.0,,PE2
2026,32,agosto,2026-08-03,1226,3,canastas,615,92,523,7.0,,PE2
2026,32,agosto,2026-08-03,1226,72,canastas,660,91,569,15.0,,PE1
2026,32,agosto,2026-08-03,1226,73,canastas,638,91,547,4.0,,PE1
2026,32,agosto,2026-08-03,1226,3,canastas,598,84,514,8.0,,PE2
2026,32,agosto,2026-08-03,1226,72,canastas,572,92,480,3.0,,PE3
2026,32,agosto,2026-08-03,1226,3,canastas,511,91,420,5.0,,PEBAB
2026,32,agosto,2026-08-03,1226,73,canastas,630,91,539,12.0,,PE1
2026,32,agosto,2026-08-03,1226,73,canastas,640,90,550,17.0,,PE1
2026,32,agosto,2026-08-03,1226,72,canastas,568,91,477,6.0,,PEGUA
2026,32,agosto,2026-08-03,1226,3,canastas,512,91,421,7.0,,PIND
2026,32,agosto,2026-08-03,1626,73,canastas,572,90,482,474.0,,AD-PJUG
2026,32,agosto,2026-08-03,1626,73,canastas,470,80,390,386.0,,AD-PJUG
2026,32,agosto,2026-08-03,1626,73,canastas,167,45,122,122.0,,AD-PJUG
2026,32,agosto,2026-08-03,1226,72,canastas,72,8,64,64.0,,PE2
2026,32,agosto,2026-08-04,1226,72,canastas,578,90,488,10.0,,PEGUA
2026,32,agosto,2026-08-04,1226,3,canastas,595,90,505,7.0,,PE3
2026,32,agosto,2026-08-04,1226,72,canastas,441,73,368,368.0,,PE1
2026,32,agosto,2026-08-04,1226,72,canastas,615,90,525,8.0,,PE1
2026,32,agosto,2026-08-04,1526,73,canastas,635,91,544,7.0,,AD1
2026,32,agosto,2026-08-04,1226,3,canastas,603,91,512,5.0,,PE3
2026,32,agosto,2026-08-04,1226,3,canastas,578,90,488,2.0,,PEGUA
2026,32,agosto,2026-08-04,1226,72,canastas,574,91,483,3.0,,PE2
2026,32,agosto,2026-08-04,1226,3,canastas,552,91,461,28.0,,PIND
2026,32,agosto,2026-08-04,1526,73,83,1758,400,1358,58.0,,AD-PJUG
2026,32,agosto,2026-08-04,1226,72,canastas,551,91,460,8.0,,PEGUA
2026,32,agosto,2026-08-05,1226,3,canastas,552,91,461,7.0,,PEGUA
2026,32,agosto,2026-08-05,1226,3,canastas,638,91,547,8.0,,PE1
2026,32,agosto,2026-08-05,1226,72,canastas,621,87,534,2.0,,PE1
2026,32,agosto,2026-08-05,1226,72,canastas,567,90,477,4.0,,PE3
2026,32,agosto,2026-08-05,1226,3,canastas,643,91,552,13.0,,PE1
2026,32,agosto,2026-08-05,1226,73,canastas,561,72,489,6.0,,PE3
2026,32,agosto,2026-08-05,1226,73,canastas,523,90,433,2.0,,PEBAB
2026,32,agosto,2026-08-05,1226,3,canastas,547,91,456,183.0,,PIND
2026,32,agosto,2026-08-05,2226,47,canastas,554,87,467,74.0,,AD-PJUG
2026,32,agosto,2026-08-05,1426,73,65,1786,402,1384,882.0,,AD-PJUG
2026,32,agosto,2026-08-05,1226,73,canastas,616,91,525,6.0,,PE1
2026,32,agosto,2026-08-05,1226,3,canastas,552,90,462,1.0,,PEGUA
2026,32,agosto,2026-08-05,1226,73,canastas,644,90,554,12.0,,PE1
2026,32,agosto,2026-08-05,1226,3,canastas,632,91,541,541.0,,PE1
2026,32,agosto,2026-08-05,1226,72,canastas,264,57,207,203.0,,PE3
2026,32,agosto,2026-08-05,1226,72,canastas,340,63,277,277.0,,PE2
2026,32,agosto,2026-08-05,1226,73,canastas,641,90,551,551.0,,PE1
2026,32,agosto,2026-08-05,1226,72,canastas,634,91,543,543.0,,PE1
2026,32,agosto,2026-08-06,1226,3,canastas,13,2,11,11.0,,PE1
2026,32,agosto,2026-08-06,1926,46,canastas,378,65,313,8.0,,AD1
2026,32,agosto,2026-08-06,2026,45,canastas,642,90,552,12.0,,AD1
2026,32,agosto,2026-08-06,2026,45,canastas,608,91,517,4.0,,AD2
2026,32,agosto,2026-08-06,1926,46,canastas,589,72,517,13.0,,AD1
