ID,FechaProceso,Calibre,Categoria,Grado,PesoNeto,Lote,Grupo
191432,2026-06-09,PEBAB,piña special baby,1.5 - 2.5,417,17,426
191433,2026-06-09,PJUG,piña jugos,3.0 - 4.0,105,17,426
191434,2026-06-09,PE1,piña special 1ra,1.5 - 2.5,467,17,426
191435,2026-06-09,PE3,piña special 3ra,1.5 - 2.5,20,17,426
191436,2026-06-09,PEGUA,piña special guapita,1.5 - 2.5,463,17,426
191437,2026-06-09,PE2,piña special 2da,1.5,448,17,426
191438,2026-06-09,PEBAB,piña special baby,1.5 - 2.5,393,17,426
191439,2026-06-09,PEBAB,piña special baby,1.5 - 2.5,400,17,426
191440,2026-06-09,PE2,piña special 2da,1.5 - 2.5,15,17,426
191441,2026-06-09,PEGUA,piña special guapita,1.5 - 2.5,476,17,426
191442,2026-06-09,PEGUA,piña special guapita,1.5 - 2.5,437,17,426
191443,2026-06-09,PIND,piña indstria,1.5 - 2.5,423,17,426
191444,2026-06-09,PEGUA,piña special guapita,1.5 - 2.5,477,17,426
191445,2026-06-09,PE1,piña special 1ra,1,479,17,426
191446,2026-06-09,PEBAB,piña special baby,1.5 - 2.5,374,17,426
191447,2026-06-09,PE3,piña special 3ra,3.0 - 4.0,546,17,426
191448,2026-06-09,PE3,piña special 3ra,1.5 - 2.5,496,17,426
191449,2026-06-09,PEBAB,piña special baby,1.5 - 2.5,395,17,426
191450,2026-06-09,PE2,piña special 2da,1.5,262,65,326
191451,2026-06-09,PEBAB,piña special baby,1.5 - 2.5,407,65,326
191452,2026-06-09,PEGUA,piña special guapita,1.5 - 2.5,475,65,326
191453,2026-06-09,PE1,piña special 1ra,3.0 - 4.0,480,65,326
191454,2026-06-09,PE2,piña special 2da,3.0 - 4.0,521,65,326
191455,2026-06-09,PEBAB,piña special baby,1.5 - 2.5,408,65,326
191456,2026-06-09,PE1,piña special 1ra,0.0 - 1.0,536,65,326
191457,2026-06-09,PEBAB,piña special baby,1.5 - 2.5,398,65,326
191458,2026-06-09,PE2,piña special 2da,1.5,99,65,326
191459,2026-06-09,PEGUA,piña special guapita,1.5 - 2.5,466,65,326
191460,2026-06-09,PEBAB,piña special baby,1.5 - 2.5,253,65,326
191461,2026-06-09,PE2,piña special 2da,0.0 - 1.0,390,65,326
191462,2026-06-09,PEGUA,piña special guapita,1.5 - 2.5,292,65,326
191463,2026-06-09,PE3,piña special 3ra,1.5 - 2.5,209,65,326
191464,2026-06-09,PE2,piña special 2da,0.0 - 1.0,486,65,326
191465,2026-06-09,PE3,piña special 3ra,3.0 - 4.0,351,65,326
191466,2026-06-09,PEBAB,piña special baby,1.5 - 2.5,407,65,326
191467,2026-06-09,PE2,piña special 2da,3.0 - 4.0,220,65,326
191468,2026-06-09,PEGUA,piña special guapita,3.0 - 4.0,462,65,326
191469,2026-06-09,PE2,piña special 2da,3.0 - 4.0,382,65,326
191470,2026-06-09,PJUG,piña jugos,1.5 - 2.5,501,65,326
191471,2026-06-09,PJUG,piña jugos,1.5 - 2.5,488,65,326
191472,2026-06-09,PE3,piña special 3ra,0.0 - 1.0,230,65,326
191473,2026-06-09,PE2,piña special 2da,1.5 - 2.5,370,65,326
191474,2026-06-09,AD1,Piña AD1,0.0 - 1.0,553,72,1226
191475,2026-06-09,AD-PJUG,AD-piña jugos,3.0 - 4.0,466,72,1226
191476,2026-06-09,AD2,Piña AD2,0.0 - 1.0,517,72,1226
191477,2026-06-09,AD-PJUG,AD-piña jugos,3.0 - 4.0,527,72,1226
191478,2026-06-09,AD3,Piña AD3,0.0 - 1.0,480,72,926
191479,2026-06-09,AD-PJUG,AD-piña jugos,3.0 - 4.0,434,72,1226
191480,2026-06-09,AD3,Piña AD3,1.5 - 2.5,255,72,1226
191481,2026-06-09,AD1,Piña AD1,0.0 - 1.0,504,72,926
191482,2026-06-09,AD2,Piña AD2,0.0 - 1.0,327,72,926
191483,2026-06-09,AD3,Piña AD3,0.0 - 1.0,23,72,926
191484,2026-06-09,AD-PIND,AD-piña indstria,1.5 - 2.5,160,72,926
191485,2026-06-09,AD2,Piña AD2,1.5 - 2.5,256,72,926
191486,2026-06-09,AD-PJUG,AD-piña jugos,3.0 - 4.0,567,72,926
191487,2026-06-09,ADBABY,Piña ADBABY,1.5 - 2.5,98,72,926
191488,2026-06-09,AD-PJUG,AD-piña jugos,3.0 - 4.0,277,72,926
191489,2026-06-09,AD1,Piña AD1,0.0 - 1.0,323,72,926
191490,2026-06-09,ADGUA,Piña ADGUA,1.5 - 2.5,111,72,926
191491,2026-06-09,AD1,Piña AD1,1.5 - 2.5,550,72,926
191492,2026-06-09,ADGUA,Piña ADGUA,1.5 - 2.5,299,72,926
191493,2026-06-09,AD-PJUG,AD-piña jugos,3.0 - 4.0,124,72,926
191494,2026-06-09,AD-PJUG,AD-piña jugos,3.0 - 4.0,985,3,1226
191495,2026-06-09,AD-PJUG,AD-piña jugos,3.0 - 4.0,442,3,1226
191496,2026-06-09,AD-PIND,AD-piña indstria,1.5 - 2.5,1116,17,2626
191497,2026-06-10,AL-PEGUA,AL-PEGUA,1.5 - 2.5,37,74,426
191498,2026-06-10,PE2,piña special 2da,1.5 - 2.5,507,74,426
191499,2026-06-10,PE2,piña special 2da,1.5,400,74,426
191500,2026-06-10,PE3,piña special 3ra,1.5 - 2.5,470,74,426
191501,2026-06-10,PE1,piña special 1ra,1.5 - 2.5,10,74,426
191502,2026-06-10,PE1,piña special 1ra,1,561,74,426
191503,2026-06-10,PE2,piña special 2da,1.5,457,74,426
191504,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,484,17,426
191505,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,425,17,426
191506,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,488,17,426
191507,2026-06-10,PE1,piña special 1ra,1.5 - 2.5,525,17,426
191508,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,470,17,426
191509,2026-06-10,PE3,piña special 3ra,0.0 - 1.0,483,17,426
191510,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,475,17,426
191511,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,414,17,426
191512,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,407,17,426
191513,2026-06-10,PE3,piña special 3ra,1.5 - 2.5,478,17,426
191514,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,462,17,426
191515,2026-06-10,PE2,piña special 2da,1.5,405,17,426
191516,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,388,17,426
191517,2026-06-10,PIND,piña indstria,1.5 - 2.5,432,17,426
191518,2026-06-10,PE2,piña special 2da,1.5,405,17,426
191519,2026-06-10,PE1,piña special 1ra,0.0 - 1.0,4,74,426
191520,2026-06-10,PE2,piña special 2da,1.5 - 2.5,503,74,426
191521,2026-06-10,PE2,piña special 2da,1.5 - 2.5,508,74,426
191522,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,464,74,426
191523,2026-06-10,PE3,piña special 3ra,1.5 - 2.5,474,74,426
191524,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,405,74,426
191525,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,463,74,426
191526,2026-06-10,PE2,piña special 2da,1.5,397,74,426
191527,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,458,74,426
191528,2026-06-10,PE3,piña special 3ra,0.0 - 1.0,472,74,426
191529,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,407,74,426
191530,2026-06-10,PE2,piña special 2da,1.5 - 2.5,301,74,426
191531,2026-06-10,PE2,piña special 2da,0.0 - 1.0,498,74,426
191532,2026-06-10,PE2,piña special 2da,1.5,396,74,426
191533,2026-06-10,PE2,piña special 2da,1.5 - 2.5,4,74,426
191534,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,415,74,426
191535,2026-06-10,PE1,piña special 1ra,1,552,74,426
191536,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,454,17,426
191537,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,398,17,426
191538,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,454,17,426
191539,2026-06-10,PE3,piña special 3ra,1.5 - 2.5,474,17,426
191540,2026-06-10,PE3,piña special 3ra,0.0 - 1.0,10,17,426
191541,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,461,17,426
191542,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,407,17,426
191543,2026-06-10,PE2,piña special 2da,1.5,401,17,426
191544,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,465,17,426
191545,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,412,17,426
191546,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,2,17,426
191547,2026-06-10,PE2,piña special 2da,1.5 - 2.5,504,17,426
191548,2026-06-10,PE1,piña special 1ra,3.0 - 4.0,523,17,426
191549,2026-06-10,PE1,piña special 1ra,1.5 - 2.5,540,17,426
191550,2026-06-10,PIND,piña indstria,1.5 - 2.5,481,17,426
191551,2026-06-10,PE3,piña special 3ra,0.0 - 1.0,219,17,426
191552,2026-06-10,PE2,piña special 2da,0.0 - 1.0,41,17,426
191553,2026-06-10,PE1,piña special 1ra,1,546,17,426
191554,2026-06-10,PE3,piña special 3ra,1.5 - 2.5,482,17,426
191555,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,461,17,426
191556,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,470,17,426
191557,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,404,17,426
191558,2026-06-10,PE2,piña special 2da,1.5,402,17,426
191559,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,462,17,426
191560,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,67,17,426
191561,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,414,17,426
191562,2026-06-10,PE2,piña special 2da,0.0 - 1.0,500,17,426
191563,2026-06-10,PE2,piña special 2da,1.5,407,17,426
191564,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,395,17,426
191565,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,456,17,426
191566,2026-06-10,PE3,piña special 3ra,0.0 - 1.0,469,17,426
191567,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,465,17,426
191568,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,417,17,426
191569,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,457,17,426
191570,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,404,17,426
191571,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,395,17,426
191572,2026-06-10,PE1,piña special 1ra,1.5 - 2.5,528,17,426
191573,2026-06-10,PE2,piña special 2da,2,404,17,426
191574,2026-06-10,PE3,piña special 3ra,1.5 - 2.5,475,17,426
191575,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,463,17,426
191576,2026-06-10,PE2,piña special 2da,2,397,17,426
191577,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,137,17,426
191578,2026-06-10,PIND,piña indstria,1.5 - 2.5,432,17,426
191579,2026-06-10,PE2,piña special 2da,2,397,17,426
191580,2026-06-10,PE3,piña special 3ra,0.0 - 1.0,47,17,426
191581,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,459,17,426
191582,2026-06-10,PE3,piña special 3ra,0.0 - 1.0,6,17,426
191583,2026-06-10,PE2,piña special 2da,2,489,17,426
191584,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,396,17,426
191585,2026-06-10,PE3,piña special 3ra,1.5 - 2.5,56,17,426
191586,2026-06-10,PE3,piña special 3ra,0.0 - 1.0,480,17,426
191587,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,319,17,426
191588,2026-06-10,PE2,piña special 2da,0.0 - 1.0,492,17,426
191589,2026-06-10,PE2,piña special 2da,1.5 - 2.5,579,17,426
191590,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,383,17,426
191591,2026-06-10,PE2,piña special 2da,3.0 - 4.0,467,17,426
191592,2026-06-10,PE1,piña special 1ra,1,298,17,426
191593,2026-06-10,PE3,piña special 3ra,1.5 - 2.5,419,17,426
191594,2026-06-10,PE1,piña special 1ra,3.0 - 4.0,329,17,426
191595,2026-06-10,PE1,piña special 1ra,0.0 - 1.0,387,17,426
191596,2026-06-10,PE1,piña special 1ra,1.5 - 2.5,259,17,426
191597,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,438,17,426
191598,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,412,17,426
191599,2026-06-10,PE2,piña special 2da,1.5 - 2.5,18,17,426
191600,2026-06-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,526,17,426
191601,2026-06-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,505,12,326
191602,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,478,12,326
191603,2026-06-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,496,9,326
191604,2026-06-10,PE3,piña special 3ra,3.0 - 4.0,528,17,426
191605,2026-06-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,487,9,326
191606,2026-06-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,504,9,326
191607,2026-06-10,AD1,Piña AD1,0.0 - 1.0,561,74,826
191608,2026-06-10,AD2,Piña AD2,0.0 - 1.0,516,74,826
191609,2026-06-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,502,74,826
191610,2026-06-10,AD1,Piña AD1,1.5 - 2.5,525,74,826
191611,2026-06-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,472,72,926
191612,2026-06-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,526,72,926
191613,2026-06-10,AD1,Piña AD1,0.0 - 1.0,547,72,926
191614,2026-06-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,498,72,926
191615,2026-06-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,570,73,1626
191616,2026-06-10,AD2,Piña AD2,1.5 - 2.5,580,73,1626
191617,2026-06-10,AD1,Piña AD1,1.5 - 2.5,545,72,1126
191618,2026-06-10,AD3,Piña AD3,1.5 - 2.5,252,72,1126
191619,2026-06-10,AD3,Piña AD3,0.0 - 1.0,497,72,926
191620,2026-06-10,AD3,Piña AD3,0.0 - 1.0,315,72,926
191621,2026-06-10,ADGUA,Piña ADGUA,1.5 - 2.5,490,72,926
191622,2026-06-10,PE1,piña special 1ra,1,537,74,426
191623,2026-06-10,AD2,Piña AD2,0.0 - 1.0,513,72,926
191624,2026-06-10,PE1,piña special 1ra,1,542,74,426
191625,2026-06-10,PE1,piña special 1ra,0,491,74,426
191626,2026-06-10,PE1,piña special 1ra,2,523,74,426
191627,2026-06-10,PE2,piña special 2da,1.5 - 2.5,198,74,426
191628,2026-06-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,622,72,926
191629,2026-06-10,PE2,piña special 2da,3.0 - 4.0,16,74,426
191630,2026-06-10,PE2,piña special 2da,0.0 - 1.0,568,74,426
191631,2026-06-10,ADGUA,Piña ADGUA,1.5 - 2.5,48,72,926
191632,2026-06-10,PE1,piña special 1ra,0.0 - 1.0,597,74,426
191633,2026-06-10,PE1,piña special 1ra,3.0 - 4.0,59,74,426
191634,2026-06-10,PE3,piña special 3ra,0.0 - 1.0,307,74,426
191635,2026-06-10,PIND,piña indstria,1.5 - 2.5,376,74,426
191636,2026-06-10,AD1,Piña AD1,1.5 - 2.5,113,74,426
191637,2026-06-10,PE1,piña special 1ra,0,167,74,426
191638,2026-06-10,PJUG,piña jugos,3.0 - 4.0,282,74,426
191639,2026-06-10,PEBAB,piña special baby,1.5 - 2.5,447,74,426
191640,2026-06-10,PE1,piña special 1ra,1.5 - 2.5,515,74,426
191641,2026-06-10,PE1,piña special 1ra,0.0 - 1.0,386,74,426
191642,2026-06-10,PE1,piña special 1ra,1,91,74,426
191643,2026-06-10,PE2,piña special 2da,1.5 - 2.5,281,74,426
191644,2026-06-10,PEGUA,piña special guapita,1.5 - 2.5,191,74,426
191645,2026-06-10,PIND,piña indstria,1.5 - 2.5,865,17,426
191646,2026-06-10,PIND,piña indstria,1.5 - 2.5,914,17,426
191647,2026-06-10,PJUG,piña jugos,1.5 - 2.5,784,17,426
191648,2026-06-10,PE1,piña special 1ra,1.5 - 2.5,151,,
191649,2026-06-10,PE1,piña special 1ra,1.5 - 2.5,538,,
191650,2026-06-11,PE1,piña special 1ra,1.5 - 2.5,11,17,426
191651,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,469,17,426
191652,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,421,17,426
191653,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,453,17,426
191654,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,487,17,426
191655,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,430,17,426
191656,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,462,17,426
191657,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,428,17,426
191658,2026-06-11,PE2,piña special 2da,1.5,393,17,426
191659,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,453,17,426
191660,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,503,17,426
191661,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,476,17,426
191662,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,422,17,426
191663,2026-06-11,PJUG,piña jugos,1.5 - 2.5,423,17,426
191664,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,456,17,426
191665,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,430,17,426
191666,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,418,17,426
191667,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,468,17,426
191668,2026-06-11,PE2,piña special 2da,1.5,399,17,426
191669,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,512,17,426
191670,2026-06-11,PE1,piña special 1ra,1.5 - 2.5,479,17,426
191671,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,464,17,426
191672,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,477,17,426
191673,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,415,17,426
191674,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,433,17,426
191675,2026-06-11,PE2,piña special 2da,1.5,403,17,426
191676,2026-06-11,PE2,piña special 2da,1.5,392,17,426
191677,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,492,17,426
191678,2026-06-11,PJUG,piña jugos,1.5 - 2.5,475,17,426
191679,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,523,17,426
191680,2026-06-11,PE3,piña special 3ra,3.0 - 4.0,483,17,426
191681,2026-06-11,PE1,piña special 1ra,3.0 - 4.0,477,17,426
191682,2026-06-11,PE3,piña special 3ra,0.0 - 1.0,508,17,426
191683,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,410,17,426
191684,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,498,17,426
191685,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,448,17,426
191686,2026-06-11,PE1,piña special 1ra,2,534,17,426
191687,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,465,17,426
191688,2026-06-11,PE2,piña special 2da,1.5 - 2.5,73,17,426
191689,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,459,17,426
191690,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,510,17,426
191691,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,427,17,426
191692,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,478,17,426
191693,2026-06-11,PE3,piña special 3ra,3.0 - 4.0,260,74,426
191694,2026-06-11,PE2,piña special 2da,1.5 - 2.5,498,74,426
191695,2026-06-11,PE1,piña special 1ra,2,535,74,426
191696,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,282,74,426
191697,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,416,74,426
191698,2026-06-11,PE1,piña special 1ra,2,533,74,426
191699,2026-06-11,PE1,piña special 1ra,2,543,74,426
191700,2026-06-11,PE1,piña special 1ra,0,501,74,426
191701,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,468,17,426
191702,2026-06-11,PE3,piña special 3ra,0.0 - 1.0,518,17,426
191703,2026-06-11,PE2,piña special 2da,1.5,403,17,426
191704,2026-06-11,PE1,piña special 1ra,0.0 - 1.0,516,17,426
191705,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,436,17,426
191706,2026-06-11,PE2,piña special 2da,1.5,398,17,426
191707,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,435,17,426
191708,2026-06-11,PE2,piña special 2da,3.0 - 4.0,506,17,426
191709,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,3,17,426
191710,2026-06-11,PJUG,piña jugos,1.5 - 2.5,483,17,426
191711,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,487,17,426
191712,2026-06-11,PE2,piña special 2da,1.5 - 2.5,518,17,426
191713,2026-06-11,PE2,piña special 2da,0.0 - 1.0,509,17,426
191714,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,519,17,426
191715,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,443,17,426
191716,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,420,17,426
191717,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,481,17,426
191718,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,451,17,426
191719,2026-06-11,PE2,piña special 2da,1.5 - 2.5,503,76,526
191720,2026-06-11,PE1,piña special 1ra,1.5 - 2.5,511,76,526
191721,2026-06-11,PE2,piña special 2da,1.5,428,76,526
191722,2026-06-11,PE3,piña special 3ra,0.0 - 1.0,500,76,526
191723,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,525,76,526
191724,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,428,76,526
191725,2026-06-11,PE1,piña special 1ra,0,11,76,526
191726,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,477,17,426
191727,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,483,17,426
191728,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,415,17,426
191729,2026-06-11,PE2,piña special 2da,3.0 - 4.0,32,17,426
191730,2026-06-11,PJUG,piña jugos,1.5 - 2.5,481,17,426
191731,2026-06-11,PE2,piña special 2da,1.5,403,17,426
191732,2026-06-11,PJUG,piña jugos,3.0 - 4.0,542,17,426
191733,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,483,17,426
191734,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,528,17,426
191735,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,429,17,426
191736,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,430,17,426
191737,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,433,17,426
191738,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,493,17,426
191739,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,538,17,426
191740,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,493,17,426
191741,2026-06-11,PJUG,piña jugos,3.0 - 4.0,433,17,426
191742,2026-06-11,PE2,piña special 2da,3.0 - 4.0,536,74,426
191743,2026-06-11,PE3,piña special 3ra,3.0 - 4.0,478,74,426
191744,2026-06-11,PE2,piña special 2da,1.5 - 2.5,506,74,426
191745,2026-06-11,PE1,piña special 1ra,3.0 - 4.0,421,74,426
191746,2026-06-11,PE2,piña special 2da,1.5,403,74,426
191747,2026-06-11,PE3,piña special 3ra,3.0 - 4.0,46,74,426
191748,2026-06-11,PE1,piña special 1ra,1,293,74,426
191749,2026-06-11,PE1,piña special 1ra,1.5 - 2.5,480,74,426
191750,2026-06-11,PE1,piña special 1ra,0,31,74,426
191751,2026-06-11,PJUG,piña jugos,3.0 - 4.0,478,74,426
191752,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,198,74,426
191753,2026-06-11,PEGUA,piña special guapita,1.5 - 2.5,389,74,426
191754,2026-06-11,PE1,piña special 1ra,0.0 - 1.0,295,74,426
191755,2026-06-11,PE2,piña special 2da,0.0 - 1.0,266,74,426
191756,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,271,74,426
191757,2026-06-11,PE2,piña special 2da,3.0 - 4.0,296,74,426
191758,2026-06-11,AD1,Piña AD1,0.0 - 1.0,498,3,926
191759,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,552,74,426
191760,2026-06-11,AD-PJUG,AD-piña jugos,3.0 - 4.0,532,3,926
191761,2026-06-11,AD2,Piña AD2,0.0 - 1.0,503,72,926
191762,2026-06-11,AD1,Piña AD1,0.0 - 1.0,471,72,926
191763,2026-06-11,AD-PJUG,AD-piña jugos,3.0 - 4.0,470,72,926
191764,2026-06-11,AD1,Piña AD1,0.0 - 1.0,280,72,726
191765,2026-06-11,AD1,Piña AD1,0.0 - 1.0,536,72,726
191766,2026-06-11,AD-PJUG,AD-piña jugos,3.0 - 4.0,492,72,726
191767,2026-06-11,AD2,Piña AD2,0.0 - 1.0,543,72,726
191768,2026-06-11,AD-PJUG,AD-piña jugos,3.0 - 4.0,302,72,726
191769,2026-06-11,AD2,Piña AD2,0.0 - 1.0,51,73,1626
191770,2026-06-11,AD1,Piña AD1,1.5 - 2.5,574,73,1626
191771,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,243,73,1626
191772,2026-06-11,PE3,piña special 3ra,0.0 - 1.0,218,74,426
191773,2026-06-11,AD-PJUG,AD-piña jugos,3.0 - 4.0,441,73,1626
191774,2026-06-11,AD-PJUG,AD-piña jugos,3.0 - 4.0,541,73,1626
191775,2026-06-11,AD2,Piña AD2,1.5 - 2.5,308,72,726
191776,2026-06-11,AD1,Piña AD1,0.0 - 1.0,488,72,726
191777,2026-06-11,AD3,Piña AD3,1.5 - 2.5,202,72,726
191778,2026-06-11,AD-PJUG,AD-piña jugos,3.0 - 4.0,356,72,726
191779,2026-06-11,AD3,Piña AD3,0.0 - 1.0,358,72,726
191780,2026-06-11,AD1,Piña AD1,0.0 - 1.0,389,72,726
191781,2026-06-11,ADBABY,Piña ADBABY,1.5 - 2.5,101,72,726
191782,2026-06-11,AD1,Piña AD1,1.5 - 2.5,506,72,726
191783,2026-06-11,AD2,Piña AD2,1.5 - 2.5,465,72,726
191784,2026-06-11,AD-PJUG,AD-piña jugos,1.5 - 2.5,226,72,726
191785,2026-06-11,ADGUA,Piña ADGUA,1.5 - 2.5,423,72,726
191786,2026-06-11,PE1,piña special 1ra,0,178,72,726
191787,2026-06-11,AD-PJUG,AD-piña jugos,3.0 - 4.0,273,72,726
191788,2026-06-11,PE1,piña special 1ra,1.5 - 2.5,20,74,426
191789,2026-06-11,PE2,piña special 2da,1.5 - 2.5,16,74,426
191790,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,2,74,426
191791,2026-06-11,PE1,piña special 1ra,1.5 - 2.5,30,74,426
191792,2026-06-11,PE2,piña special 2da,1.5 - 2.5,16,74,426
191793,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,2,74,426
191794,2026-06-11,PE1,piña special 1ra,1.5 - 2.5,32,74,426
191795,2026-06-11,PE2,piña special 2da,1.5 - 2.5,15,74,426
191796,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,1,74,426
191797,2026-06-11,PE3,piña special 3ra,1.5 - 2.5,2,74,426
191798,2026-06-11,PEBAB,piña special baby,1.5 - 2.5,249,17,426
191799,2026-06-12,PEBAB,piña special baby,1.5 - 2.5,417,17,426
191800,2026-06-12,PEGUA,piña special guapita,1.5 - 2.5,451,17,426
191801,2026-06-12,PEBAB,piña special baby,1.5 - 2.5,400,17,426
191802,2026-06-12,PE3,piña special 3ra,1.5 - 2.5,480,17,426
